SCHOOLDIST,BORO,INITIALS,CREAT_DATE,EDIT_DATE,ZONED_DIST,BORO_NUM,Shape_Leng,Shape_Area,REMARKS,DBN,ESID_NO,Label
10,BX,DMH,8/3/2001,08/03/2011,10,2,7802.124845850000384,2137803.545899999793619,,10X054,813,54
20,BK,,08/12/2011,,21,3,2428.14882402000012,281089.030597999983002,"Zoned to PS 128, is located in District 21.",21K128,794,128
2,MN,CR,12/10/2012,,2,1,15986.665756899999906,11011343.748800000175834,"For 2013-14, Grades K-3 are zoned to PS 267. Grades 4-5 are zoned to PS 59.","02M267,02M059",522,"267 (K-3), 59 (4-5)"
3,MN,SF,01/01/11,6/06/2012,3,1,8183.071135780000077,3768255.770980000030249,"For 2013-14, Grades K-3 are zoned to PS 452. Grades 4-5 are zoned to PS 87.","03M452,03M087",786,"452 (K-3), 87 (4-5)"
10,BX,SF,01/01/2011,12/04/2012,10,2,8574.41069564999998,3243802.334919999819249,,10X023,787,23
22,BK,SF,01/01/2011,,22,3,6975.330557809999846,939333.100600000005215,New school zone created for the 2011-2012 school year.,22K245,788,245
22,BK,SF,01/01/2011,,22,3,16110.280172000000675,4918904.19436000008136,New school zone created for the 2011-2012 school year.,22K134,789,134
22,BK,SF,01/01/2011,,22,3,18413.369689800001652,9475293.171930000185966,New school zone created for the 2011-2012 school year,22K109,790,109
24,QN,SF,01/01/2011,6/28/11,24,4,8443.778626949999307,4183660.931760000064969,"For 2013-14, Grades K-2 are zoned to PS 119. Grades 3-5 are zoned to PS 91.","24Q119,24Q091",791,"119 (K-2), 91 (3-5)"
28,QN,SF,08/12/2011,3/21/12,28,4,10290.811961999999767,5940647.58775999955833,,28Q182,792,182
30,QN,AP,08/12/2011,,30,4,22727.959513199999492,19095598.619699999690056,,30Q127,387,127
25,QN,JH,,3/21/12,25,4,0,0,,25Q214,302,214
20,BK,JLO,01/04/2012,12/09/2012,20,3,16427.947459800001525,10722192.293099999427795,"In 2013-14, Grades K-4 are zoned to PS 748; Grades 5 is zoned to PS 163.","20K748,20K163",819,"748 (K-4), 163 (5)"
2,MN,JH,01/06/2012,01/06/2012,2,1,0,0,"For 2013-14, Grades K-1 are zoned to PS 343. Grades 2-4 are zoned to PS 397. Grade 5 is zoned to PS 234.","02M234,02M343,02M397",824,"343 (K-1), 397 (2-4), 234 (5)"
2,MN,EP,01/06/2012,02/24/2012,2,1,0,0,"For 2013-14,Grades K-1 are zoned to PS 527. Grades 2-5 are zoned to PS 290.","02M290,02M527",825,"527 (K-1), 290 (2-5)"
2,MN,EP,07/24/2001,02/24/2012,2,1,11693.164731099999699,6007405.668870000168681,"For 2013-14, Grades K-4 are zoned to PS 151. Grade 5 is zoned to PS 158.","02M151,02M158",829,"151 (K-4), 158 (5)"
2,MN,EP,07/24/2001,02/24/2012,2,1,11693.164731099999699,6007405.668870000168681,"For 2013-14, Grades K-4 are zoned to PS 151. Grade 5 is zoned to PS 290.","02M151,02M290",831,"151 (K-4), 290 (5)"
20,BK,JLO,02/23/2012,12/09/2012,20,3,16427.947459800001525,10722192.293099999427795,"In 2013-14, Grades K-4 are zoned to PS 748: Grade 5 is zoned to PS 200.","20K748,20K200",826,"748 (K-4), 200 (5)"
20,BK,JLO,02/23/2012,12/09/2012,20,3,16427.947459800001525,10722192.293099999427795,"In 2013-14, Grades K-4 are zoned to PS 748; Grade 5 is zoned to PS 200.","20K748,20K200",828,"748 (K-4), 200 (5)"
32,BK,BG,08/03/2001,,32,3,9549.404773710000882,3703004.404589999932796,,32K377,87,377
2,MN,EP,01/06/2012,02/24/2012,2,1,0,0,"For 2013-14, Grades K-1 are zoned to PS 343. Grades 2-5 are zoned to PS 276.","02M276,02M343",820,"343 (K-1), 276 (2-5)"
2,MN,EP,01/06/2012,02/24/2012,2,1,0,0,"For 2013-14, Grades K-1 are zoned to PS 527. Grades 2-4 are zoned to PS 151. For Grade 5 contact 718-935-2003.","02M151,02M527",821,"527 (K-1), 151 (2-4)"
9,BX,NM,8/1/2001,02/22/2012,9,2,5774.406436500000382,1379220.719909999985248,Shared zone: ECC 170 (Grades K-2) and PS 64 (Grades 3-5).,"09X170,09X064",822,"170 (K-2), 64 (3-5)"
9,BX,NM,8/1/2001,02/22/2012,9,2,5774.406436500000382,1379220.719909999985248,Shared zone: ECC 170 (Grades K-2) and PS 204 (Grades 3-5).,"09X170,09X204",823,"170 (K-2), 204 (3-5)"
30,QN,AP,08/12/2011,3/21/12,30,4,5977.743974910000361,2203578.448090000078082,Zoned by address to: PS 76 for Grades K-5. Contact 718-935-2003 for more information.,30Q076,841,76
30,QN,AP,08/12/2011,3/21/12,30,4,5977.743974910000361,2203578.448090000078082,Zoned by address to: PS 111 for Grades K-5. Contact 718-935-2003 for more information.,30Q111,842,111
30,QN,AP,08/12/2011,3/21/12,30,4,5977.743974910000361,2203578.448090000078082,Zoned by address to: PS 76 for Grades K-5. Contact 718-935-2003 for more information.,30Q076,843,76
0,BK,,,,0,3,20315.946044899999833,21742568.215199999511242,Prospect Park,,146,
10,BX,DMH,8/3/2001,08/11/2011,10,2,22040.740561499998876,13950393.676599999889731,"Marble Hill is in District 10, Bronx. Land is considered to be part of Manhattan.",10X037,830,37
3,MN,SF,01/01/11,6/06/2012,3,1,8183.071135780000077,3768255.770980000030249,"For 2013-14, Grades K-3 are zoned to PS 452. Grades 4-5 are zoned to PS 199.","03M452,03M199",833,"452 (K-3), 199 (4-5)"
2,MN,BG,07/24/2001,,2,1,15986.665756899999906,11011343.748800000175834,"For 2013-14, Grades K-3 are zoned to PS 267. Grades 4-5 are zoned to PS 183.","02M267,02M183",13,"267 (K-3), 183 (4-5)"
2,MN,CR,07/24/2001,12/10/2012,2,1,15986.665756899999906,11011343.748800000175834,"For 2013-14, Grades K-3 are zoned to PS 267. Grades 4-5 are zoned to PS 183.","02M267,02M183",17,"267 (K-3), 183 (4-5)"
2,MN,BG,07/24/2001,,2,1,15986.665756899999906,11011343.748800000175834,"For 2013-14, Grades K-3 are zoned to PS 267. Grades 4-5 are zoned to PS 6.","02M267,02M006",18,"267 (K-3), 6 (4-5)"
30,QN,AP,08/12/2011,3/21/12,30,4,5510.115347979999569,1726741.259749999968335,Zoned by address to: PS 234 for Grades K-5. Contact 718-935-2003 for more information.,30Q234,834,234
30,QN,AP,08/12/2011,3/21/12,30,4,5510.115347979999569,1726741.259749999968335,Zoned by address to: PS 171 for Grades K-5. Contact 718-935-2003 for more information.,30Q171,835,171
30,QN,AP,08/12/2011,3/21/12,30,4,5510.115347979999569,1726741.259749999968335,Zoned by address to: PS 171 for Grades K-5. Contact 718-935-2003 for more information.,30Q171,836,171
30,QN,AP,08/12/2011,3/21/12,30,4,5510.115347979999569,1726741.259749999968335,Zoned by address to: PS 17 for Grades K-5. Contact 718-935-2003 for more information.,30Q017,837,17
30,QN,AP,08/12/2011,3/21/12,30,4,5510.115347979999569,1726741.259749999968335,Zoned by address to: PS 17 for Grades K-5. Contact 718-935-2003 for more information.,30Q017,838,17
30,QN,AP,08/12/2011,3/21/12,30,4,5510.115347979999569,1726741.259749999968335,Zoned by address to: PS 171 for Grades K-5. Contact 718-935-2003 for more information.,30Q171,839,171
30,QN,AP,08/12/2011,3/21/12,30,4,5510.115347979999569,1726741.259749999968335,Zoned by address to: PS 17 for Grades K-5. Contact 718-935-2003 for more information.,30Q017,840,17
11,BX,CR,12/10/2012,,11,2,12027.240644800000155,8711764.214849999174476,,11X106,611,106
11,BX,CR,12/10/2012,,0,2,12027.240644800000155,8711764.214849999174476,"For 2013-14, Grades K-1 are zoned to PS 567.  Grades 2-5 are zoned to PS 194.","11X567,11X194",869,"567 (K-1), 194 (2-5)"
2,MN,CR,12/10/2012,,2,1,21579.300283299999137,20348038.256999999284744,For 2013-14 Grade K is zoned to PS 281 located at 425 E 35th Street. Grades 1-5 are zoned to PS 116.,"02M281,02M116",870,"281 (K), 116 (1-5)"
2,MN,CR,12/10/2012,,2,1,21579.300283299999137,20348038.256999999284744,For 2013-14 Grade K is zoned to PS281 at 425 E 35th Street. Grades 1-5 are zoned to PS 59.,"02M281,02M059",871,"281 (K), 59 (1-5)"
7,BX,AS,12/10/2012,,0,2,17242.150785000001633,14036940.435200000181794,"Northern Priority Area. Beginning in 2013-14, District 7 is unzoned at the elementary level.  Please call 718-935-2003 for more information.",Unzoned,872,Northern Priority Area.
